Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
20-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,22.5,190,480
24-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6,55.1,79,322
27-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.1,23.7,113,368
03-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,22.7,161,412
03-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.7,22.6,102,365
03-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,23.3,80,351
13-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,23.9,58,328
17-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,22.7,165,449
20-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,23,164,402
24-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,25.2,192,444
27-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,25.2,157,472
31-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.4,183,411
04-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.7,208,500
04-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.8,217,468
04-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,21.2,57,307
14-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.4,166,423
17-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.1,179,492
21-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21.2,243,516
24-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.2,218,494
28-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21.1,160,435
05-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.8,24.3,153,412
05-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.1,141,388
05-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20,198,481
05-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.2,213,474
15-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.3,162,422
19-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.3,190,440
22-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,20,226,485
26-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.7,236,532
29-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.4,207,489
06-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.7,216,495
06-05-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,21.4,183,483
06-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.5,167,409
16-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.8,19.2,163,444
19-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.8,173,465
23-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21.5,193,451
26-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,21.1,213,447
30-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.1,198,466
07-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.6,116,373
07-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.5,163,369
07-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.5,181,300
14-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.4,177,292
17-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.6,18.1,111,193
21-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20,93,252
24-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.6,22.2,112,182
28-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.7,23.4,131,211
31-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,19,92,225
08-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.6,113,313
08-07-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,20.2,83,336
08-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.5,142,416
14-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,21.2,143,430
18-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,20.3,108,361
21-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.7,126,394
25-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.1,93,346
28-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,19.8,154,287
09-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.7,19.5,70,192
09-04-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,20.1,139,386
09-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,NA,NA,115,384
09-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,4.9,20.7,131,359
15-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.4,147,374
18-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.4,162,402
22-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.4,146,399
25-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5,19.9,177,427
29-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.1,96,388
10-02-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.1,20.1,144,396
10-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6,26.1,158,430
10-09-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.8,197,436
13-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,21,229,490
16-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,6.3,24.8,160,417
20-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.1,152,414
23-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,21.9,164,401
27-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.2,147,409
30-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21,159,446
11-03-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.8,212,495
11-06-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.6,180,454
11-10-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.6,154,415
13-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.5,161,328
17-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.8,183,439
20-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.3,149,422
24-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.4,105,361
27-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.4,227,496
12-01-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.4,204,448
12-08-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.3,171,441
12-11-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.5,20.5,266,559
15-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.5,161,443
18-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.2,20.6,152,404
22-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.3,20.1,165,421
25-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,21.2,127,327
29-12-2009,Rajasthan,Jodhpur,M M Police Thane,Residential and others,5.4,20.7,142,382
01-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,25.3,122,304
01-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,25.8,90,291
01-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,25.1,136,408
01-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,22.9,77,284
15-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26.8,197,356
19-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,25,141,322
22-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,25.3,227,414
26-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7,25.1,129,375
29-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.4,25.3,84,365
02-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.8,25.7,152,403
02-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.7,25.8,145,430
02-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.3,24.6,133,278
02-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.9,25.2,200,383
16-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,8,26.3,179,486
19-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,24.7,109,456
23-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,7.1,24.4,104,482
26-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.2,22.4,110,330
03-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,23.6,133,338
03-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,24.8,161,364
03-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,23.5,128,333
03-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.5,22.7,144,304
16-03-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,22.3,89,448
25-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,24.3,189,405
28-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.8,23.9,146,386
06-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,24.2,186,457
06-04-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,23.5,272,750
06-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.5,91,597
06-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,22.3,90,358
15-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.1,20.2,209,585
18-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,23.5,170,384
22-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.5,24.7,169,465
25-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.7,100,462
29-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.6,24.2,169,367
07-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,23.9,204,452
07-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,24.8,127,264
07-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.2,21.7,63,281
13-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.3,21.9,51,191
16-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,21,71,358
20-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.5,154,309
23-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.5,20.9,93,207
27-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,22.3,244,474
30-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.2,19.8,46,198
08-03-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,24,95,342
08-06-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.8,67,331
08-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,23.9,151,343
13-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.9,159,396
17-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.3,81,231
20-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.3,59,343
24-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.6,68,326
27-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,21.9,80,290
31-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,21,99,220
09-03-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,22.3,113,296
09-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.2,21.8,65,208
09-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.3,21.6,78,240
14-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.3,21.3,56,255
17-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,21,89,254
21-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,23.3,164,347
24-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,23.4,161,339
28-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.3,134,475
10-01-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,22.9,89,380
10-08-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.5,23.2,101,429
10-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.8,22.7,91,260
15-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,23.3,114,276
19-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,25,131,364
22-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,23.7,98,286
26-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.4,24.3,151,355
29-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,24.5,179,481
11-02-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,24.9,129,285
11-05-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,22.7,134,310
11-09-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.4,25.2,177,479
11-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.7,23.3,94,429
16-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.2,22.8,84,370
19-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.4,108,334
23-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.9,22.5,124,280
26-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.8,22.7,152,313
30-11-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,22.8,260,454
12-03-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6,23.6,168,474
12-07-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,23.8,152,414
12-10-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.8,24.5,234,479
14-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,5.6,23.1,115,275
17-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.3,23.3,124,282
24-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.1,23.5,85,308
28-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.4,23.3,158,444
31-12-2009,Rajasthan,Jodhpur,Shashtri Nagar,Residential and others,6.7,24.6,143,357
14-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,22.9,233,495
17-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,24.2,178,426
21-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.3,26,151,407
24-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,26.6,137,433
28-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.9,28.1,115,370
31-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.5,26.3,279,556
02-04-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,24.7,75,314
02-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.5,25.3,208,492
02-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.7,25.5,140,421
14-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.1,26.7,141,445
18-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,24.3,171,420
21-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.4,25.3,151,439
25-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,25.4,94,277
28-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,23.6,61,330
03-04-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.3,22.9,115,366
03-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,23.6,104,407
14-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5,21.6,98,379
18-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.8,23.6,110,351
21-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,22.1,249,522
25-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.4,25.2,141,405
28-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5,24.8,219,462
04-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.6,24,241,534
27-05-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.2,25,163,415
30-05-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,24.1,152,398
06-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,24.3,222,515
06-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,24.3,190,459
06-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,24.4,183,402
13-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24.4,288,576
17-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,24.9,217,466
20-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,23.7,187,434
24-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,16.8,24,237,499
27-06-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,24.3,234,545
07-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,25.3,201,444
07-04-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,24.3,144,405
07-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,24.4,182,545
07-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24.4,138,662
15-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,24.3,141,402
18-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.1,21.3,107,178
22-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.3,22.1,130,185
25-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,23.8,152,224
29-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,23,137,242
08-01-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,23.2,161,319
08-05-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,24.2,168,332
08-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.8,23.9,116,384
08-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,23.7,135,347
19-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,24.6,112,392
22-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24,160,430
26-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,21.9,148,277
29-08-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,22.7,127,253
09-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6,22.9,99,232
09-05-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,23,164,399
09-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,23.4,176,386
09-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.7,22.2,117,333
16-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.8,23.2,127,382
19-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,23,166,421
23-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,22.4,124,388
26-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.8,24.1,115,346
30-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.2,24.5,184,450
10-03-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24.7,138,407
10-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.1,23.7,153,381
10-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7.1,26.4,168,516
14-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,23.9,160,407
17-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,8.1,31,195,458
21-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,25.8,155,436
24-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.9,25.2,206,464
28-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,25.5,213,468
31-10-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24.1,209,462
11-04-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.4,24,192,449
11-07-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,25.1,159,389
11-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,24,163,394
14-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,24.6,180,314
18-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,7,25.5,359,626
21-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,24.9,191,484
25-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.6,25.4,387,638
28-11-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,23.8,207,446
12-02-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,25.5,204,436
12-05-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,5.9,24.4,181,440
12-09-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,24.8,204,488
12-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,25,205,454
16-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.5,24.7,195,471
19-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,NA,NA,NA,NA
23-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.3,24.6,136,380
26-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.7,25,134,365
30-12-2009,Rajasthan,Jodhpur,Sojati Gate,Residential and others,6.8,24.7,120,383
01-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,10.6,47.9,158,331
01-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.3,42.8,322,421
01-08-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12.1,46.3,190,298
01-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,13.4,41.6,212,297
15-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12.5,37.8,180,315
19-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12.4,44.2,181,317
22-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.2,41.5,160,426
29-01-2009,Rajasthan,Kota,Regional Office,Industrial Areas,16.6,50.3,123,299
02-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,13.3,51.5,249,307
02-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,15.2,50.5,107,335
02-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,13.4,52.7,140,399
02-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,16.6,52.8,98,275
16-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,25.5,50.9,94,294
19-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,14.7,48.7,135,339
23-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,14.8,41.7,153,319
26-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,17.7,46,140,390
03-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,18.8,46.8,133,377
03-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,14.4,32.9,179,505
03-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,20.2,32.7,110,324
03-12-2009,Rajasthan,Kota,Regional Office,Industrial Areas,13,32.8,79,217
16-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.9,28.9,125,297
19-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,14.4,33.8,141,321
23-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.4,26.9,91,283
26-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12,29.1,146,244
30-03-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12.9,26.9,115,344
04-02-2009,Rajasthan,Kota,Regional Office,Industrial Areas,10.6,27.1,75,182
04-06-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,13.9,83,315
04-09-2009,Rajasthan,Kota,Regional Office,Industrial Areas,8.8,20.5,44,202
13-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.8,34.8,121,241
16-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,12.3,31.5,231,346
20-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,11.8,25.9,132,347
23-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,10.8,32.8,118,268
27-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,13,34.8,110,177
30-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,10.7,27.1,95,254
05-04-2009,Rajasthan,Kota,Regional Office,Industrial Areas,9,28.2,90,296
05-07-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.3,29.6,148,287
05-11-2009,Rajasthan,Kota,Regional Office,Industrial Areas,6.8,20.9,279,426
14-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.2,14.2,196,515
18-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7,14.6,263,401
21-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,7.4,17.4,291,368
25-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.4,15.5,144,315
28-05-2009,Rajasthan,Kota,Regional Office,Industrial Areas,5.3,12.8,109,272
