Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
408,05-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,39,169,NA
408,08-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,38,108,NA
408,12-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,30,159,NA
408,15-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,167,NA
408,19-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,181,NA
408,22-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,34,200,NA
408,26-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,148,NA
408,29-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,36,406,NA
408,02-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,36,126,NA
408,05-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,35,148,NA
408,09-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,35,133,NA
408,12-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,31,138,NA
408,16-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,27,211,NA
408,19-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,27,134,NA
408,23-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,26,200,NA
408,26-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,28,82,NA
408,30-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,88,NA
408,03-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,27,57,NA
408,07-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,20,90,NA
408,10-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,31,81,NA
408,14-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,31,87,NA
408,17-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,31,138,NA
408,21-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,33,114,NA
408,24-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,44,NA
408,28-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,51,NA
408,31-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,62,NA
408,04-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,76,NA
408,07-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,23,63,NA
408,11-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,21,55,NA
408,14-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,28,78,NA
408,18-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,27,72,NA
408,21-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,26,80,NA
408,25-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,31,95,NA
408,28-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,106,NA
408,01-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,155,NA
408,04-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,27,176,NA
408,08-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,171,NA
408,11-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,20,137,NA
408,15-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,124,NA
408,18-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,22,77,NA
408,22-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,21,66,NA
408,25-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,31,128,NA
408,29-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,31,223,NA
408,02-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,203,NA
408,06-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,21,196,NA
408,09-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,31,200,NA
408,13-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,250,NA
408,16-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,318,NA
408,20-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,36,200,NA
408,23-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,37,183,NA
408,27-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,38,288,NA
408,30-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,93,NA
408,03-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,33,151,NA
408,05-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,37,204,NA
408,06-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,41,332,NA
408,10-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,50,379,NA
408,11-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,12,64,411,NA
408,13-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,45,257,NA
408,17-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,30,204,NA
408,20-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,395,NA
408,24-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,173,NA
408,27-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,39,334,NA
408,01-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,40,205,NA
408,04-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,272,NA
408,08-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,29,255,NA
408,11-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,233,NA
408,15-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,39,222,NA
408,18-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,40,267,NA
408,22-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,49,370,NA
408,25-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,42,297,NA
408,29-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,43,286,NA
409,01-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,55,259,NA
409,05-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,57,307,NA
409,08-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,62,416,NA
409,12-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,61,428,NA
409,15-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,62,346,NA
409,19-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,66,416,NA
409,22-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,55,NA
409,29-01-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,48,194,NA
409,02-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,43,173,NA
409,05-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,50,342,NA
409,09-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,54,342,NA
409,12-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,53,167,NA
409,16-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,48,250,NA
409,19-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,47,208,NA
409,23-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,53,287,NA
409,26-02-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,50,224,NA
409,02-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,48,204,NA
409,05-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,48,181,NA
409,09-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,45,224,NA
409,12-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,46,272,NA
409,16-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,42,172,NA
409,19-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,43,240,NA
409,23-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,43,208,NA
409,26-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,44,315,NA
409,30-03-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,215,NA
409,02-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,247,NA
409,06-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,47,307,NA
409,09-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,53,339,NA
409,13-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,47,179,NA
409,16-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,210,NA
409,20-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,43,214,NA
409,23-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,42,212,NA
409,27-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,42,282,NA
409,30-04-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,263,NA
409,04-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,43,180,NA
409,07-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,41,289,NA
409,11-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,40,309,NA
409,14-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,217,NA
409,18-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,307,NA
409,21-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,38,220,NA
409,25-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,38,288,NA
409,28-05-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,41,300,NA
409,01-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,37,238,NA
409,04-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,35,302,NA
409,08-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,32,283,NA
409,11-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,32,174,NA
409,15-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,29,195,NA
409,18-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,30,225,NA
409,22-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,29,220,NA
409,25-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,29,106,NA
409,29-06-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,19,66,NA
409,02-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,100,NA
409,06-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,238,NA
409,09-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,29,43,NA
409,13-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,24,139,NA
409,16-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,26,194,NA
409,20-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,25,91,NA
409,23-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,27,126,NA
409,27-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,122,NA
409,30-07-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,26,87,NA
409,03-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,16,26,94,NA
409,06-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,25,103,NA
409,10-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,20,50,NA
409,13-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,5,22,44,NA
409,17-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,25,131,NA
409,20-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,27,115,NA
409,24-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,28,129,NA
409,27-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,206,NA
409,31-08-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,28,131,NA
409,03-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,29,171,NA
409,07-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,29,190,NA
409,10-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,33,200,NA
409,14-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,78,NA
409,17-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,412,NA
409,21-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,20,134,NA
409,24-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,228,NA
409,28-09-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,6,32,241,NA
409,01-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,34,159,NA
409,05-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,35,171,NA
409,08-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,35,170,NA
409,12-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,34,209,NA
409,15-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,36,221,NA
409,19-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,36,288,NA
409,22-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,37,254,NA
409,26-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,38,292,NA
409,29-10-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,42,195,NA
409,02-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,7,41,215,NA
409,05-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,42,259,NA
409,09-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,46,280,NA
409,12-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,46,238,NA
409,16-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,44,330,NA
409,19-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,43,291,NA
409,23-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,43,333,NA
409,26-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,41,333,NA
409,30-11-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,8,44,263,NA
409,03-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,44,230,NA
409,07-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,44,232,NA
409,10-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,43,282,NA
409,14-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,42,271,NA
409,17-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,9,42,336,NA
409,21-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,46,310,NA
409,24-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,42,287,NA
409,28-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,11,44,235,NA
409,31-12-2015,Rajasthan,Jaipur,Vidyadhar Nagar,Rajasthan State Pollution Control Board,Residential,10,43,283,NA
410,03-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,51,195,NA
410,07-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,48,188,NA
410,10-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,49,118,NA
410,14-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,48,162,NA
410,17-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,50,163,NA
410,21-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,8,49,254,NA
410,24-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,26,57,NA
410,28-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,86,NA
410,31-01-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,41,110,NA
410,04-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,41,109,NA
410,07-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,40,154,NA
410,11-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,40,140,NA
410,14-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,140,NA
410,18-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,142,NA
410,21-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,146,NA
410,25-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,42,154,NA
410,28-02-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,43,NA
410,04-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,34,42,NA
410,07-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,36,64,NA
410,11-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,39,94,NA
410,14-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,64,NA
410,21-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,112,NA
410,25-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,126,NA
410,28-03-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,91,NA
410,01-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,38,173,NA
410,04-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,37,68,NA
410,08-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,135,NA
410,11-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,138,NA
410,15-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,36,142,NA
410,18-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,140,NA
410,22-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,38,207,NA
410,25-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,149,NA
410,29-04-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,86,NA
410,02-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,91,NA
410,06-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,106,NA
410,09-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,32,160,NA
410,13-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,34,73,NA
410,16-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,32,116,NA
410,20-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,34,239,NA
410,23-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,137,NA
410,27-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,32,221,NA
410,30-05-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,33,288,NA
410,03-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,35,128,NA
410,06-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,31,101,NA
410,10-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,7,25,70,NA
410,13-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,75,NA
410,17-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,26,107,NA
410,20-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,25,119,NA
410,24-06-2015,Rajasthan,Jaipur,MIA,Rajasthan State Pollution Control Board,Industrial Areas,6,23,63,NA
